accuracy_m,altitude_m,bearing_degrees,latitude,longitude,speed_m_s,time_usec,vertical_accuracy_m
3.2160000801086426,197.9019775390625,116.9000015258789,55.75232308,48.74336393,7.96999979019165,89335747116,4.0
3.2160000801086426,198.649658203125,121.5999984741211,55.75228533,48.7434709,7.849999904632568,89336753436,4.0
3.2160000801086426,199.2161865234375,127.5999984741211,55.75224535,48.74357218,7.679999828338623,89337767298,4.0
3.2160000801086426,199.5416259765625,130.0,55.75220414,48.74366065,7.190000057220459,89338751879,4.0
3.2160000801086426,199.7215576171875,133.5,55.75216347,48.74373583,6.389999866485596,89339758810,4.0
3.2160000801086426,200.36785888671875,137.3000030517578,55.75212002,48.74380051,6.099999904632568,89340762279,6.0
3.2160000801086426,200.2552490234375,140.6999969482422,55.75207647,48.74385724,6.110000133514404,89341773413,4.0
4.288000106811523,200.33966064453125,145.6999969482422,55.75203492,48.74391269,6.289999961853027,89342757747,6.0
3.2160000801086426,200.69659423828125,151.1999969482422,55.75198091,48.74396662,6.809999942779541,89343773823,6.0
3.2160000801086426,201.0142822265625,156.6999969482422,55.75192367,48.7440119,7.190000057220459,89344770685,4.0
3.2160000801086426,200.6397705078125,164.60000610351562,55.75185927,48.74404517,7.679999828338623,89345760478,6.0
3.2160000801086426,200.642578125,176.0,55.75179342,48.74406217,7.909999847412109,89346754150,4.0
3.2160000801086426,200.5711669921875,186.6999969482422,55.75172097,48.74405328,8.479999542236328,89347762550,4.0
3.2160000801086426,200.78009033203125,196.5,55.75164153,48.74402171,9.140000343322754,89348758643,4.0
3.2160000801086426,201.13726806640625,201.1999969482422,55.75156141,48.7439782,9.829999923706055,89349758181,6.0
3.2160000801086426,201.289306640625,203.39999389648438,55.75147776,48.74391327,10.4399995803833,89350750060,6.0
3.2160000801086426,201.161376953125,203.8000030517578,55.75138998,48.74384304,10.710000038146973,89351752489,6.0
4.288000106811523,201.25067138671875,204.5,55.75130019,48.74376662,11.119999885559082,89352753737,6.0
4.288000106811523,201.37774658203125,204.1999969482422,55.75120832,48.74368914,11.430000305175781,89353766158,6.0
4.288000106811523,201.665283203125,204.1999969482422,55.75111193,48.74361231,11.850000381469727,89354750168,6.0
4.288000106811523,201.7939453125,205.3000030517578,55.75100993,48.74352728,12.300000190734863,89355747397,6.0
4.288000106811523,201.95751953125,206.5,55.7509063,48.74343572,12.779999732971191,89356758451,6.0
4.288000106811523,202.3125,205.6999969482422,55.75080262,48.74334693,13.050000190734863,89357752205,6.0
4.288000106811523,202.5750732421875,207.1999969482422,55.75069548,48.74325356,13.319999694824219,89358751499,6.0
4.288000106811523,202.03350830078125,207.60000610351562,55.75058069,48.74315216,13.569999694824219,89359747522,6.0
4.288000106811523,202.5009765625,208.10000610351562,55.75047432,48.74305226,13.479999542236328,89360764228,6.0
4.288000106811523,202.636474609375,208.3000030517578,55.75036656,48.74295263,13.460000038146973,89361768289,6.0
4.288000106811523,202.3973388671875,208.8000030517578,55.7502573,48.74284892,13.489999771118164,89362776755,6.0
4.288000106811523,203.03485107421875,208.8000030517578,55.7501534,48.74274981,13.289999961853027,89363773932,6.0
4.288000106811523,203.41339111328125,208.39999389648438,55.75004957,48.74264756,13.020000457763672,89364761418,6.0
4.288000106811523,203.5906982421875,208.89999389648438,55.74994797,48.74254673,12.920000076293945,89365765836,6.0
4.288000106811523,203.61669921875,209.0,55.7498446,48.7424488,12.90999984741211,89366758753,6.0
4.288000106811523,203.67242431640625,209.39999389648438,55.74974514,48.74235321,12.720000267028809,89367755545,6.0
4.288000106811523,203.96514892578125,209.1999969482422,55.74964793,48.74225567,12.65999984741211,89368755846,6.0
4.288000106811523,203.90740966796875,209.8000030517578,55.74954955,48.74215443,12.739999771118164,89369758226,6.0
4.288000106811523,204.050048828125,211.5,55.74945076,48.74204478,12.859999656677246,89370748558,6.0
4.288000106811523,204.2615966796875,211.89999389648438,55.74935343,48.74193587,13.050000190734863,89371761629,6.0
4.288000106811523,204.23236083984375,211.89999389648438,55.74925307,48.74181994,13.359999656677246,89372765403,6.0
4.288000106811523,204.374267578125,211.8000030517578,55.74914651,48.74170213,13.510000228881836,89373759101,6.0
4.288000106811523,205.031005859375,211.6999969482422,55.74904578,48.74158752,13.539999961853027,89374758285,6.0
4.288000106811523,205.82183837890625,211.6999969482422,55.74893708,48.74146304,13.710000038146973,89375763706,6.0
4.288000106811523,206.28656005859375,211.8000030517578,55.7488321,48.74134563,13.680000305175781,89376757390,6.0
4.288000106811523,206.783935546875,212.0,55.74872822,48.74122497,13.5600004196167,89377755990,6.0
4.288000106811523,207.08099365234375,212.39999389648438,55.7486284,48.74110862,13.329999923706055,89378751933,6.0
4.288000106811523,207.6092529296875,212.5,55.74852672,48.7409903,13.180000305175781,89379755258,6.0
4.288000106811523,207.5079345703125,212.6999969482422,55.74842844,48.74087989,12.930000305175781,89380754953,6.0
4.288000106811523,207.97900390625,213.10000610351562,55.74832927,48.74076364,12.84000015258789,89381753895,6.0
4.288000106811523,208.362060546875,213.89999389648438,55.74823122,48.74064964,12.489999771118164,89382749353,6.0
4.288000106811523,208.9073486328125,214.8000030517578,55.74815189,48.74054636,11.4399995803833,89383747017,6.0
4.288000106811523,209.171630859375,215.6999969482422,55.74806975,48.74044135,10.949999809265137,89384752237,6.0
4.288000106811523,209.623291015625,216.60000610351562,55.74799281,48.740339,10.050000190734863,89385756839,6.0
4.288000106811523,209.66162109375,216.89999389648438,55.74792043,48.74024192,9.029999732971191,89386746981,6.0
4.288000106811523,209.80078125,217.10000610351562,55.74786326,48.74016345,8.0,89387760264,6.0
4.288000106811523,209.765869140625,217.10000610351562,55.74781794,48.74009914,6.739999771118164,89388752467,6.0
4.288000106811523,209.785888671875,209.1999969482422,55.74777453,48.74005257,5.400000095367432,89389750091,6.0
4.288000106811523,208.93402099609375,187.5,55.74772731,48.74004116,4.050000190734863,89390763539,6.0
4.288000106811523,208.9512939453125,156.0,55.74769649,48.74006412,3.5899999141693115,89391754337,6.0
4.288000106811523,208.8988037109375,126.5999984741211,55.74767236,48.74011713,4.460000038146973,89392764715,6.0
4.288000106811523,208.152099609375,114.30000305175781,55.74765169,48.7401941,5.71999979019165,89393763041,6.0
3.2160000801086426,208.24407958984375,117.0999984741211,55.74762466,48.74027755,6.489999771118164,89394765564,6.0
3.2160000801086426,208.3662109375,118.80000305175781,55.74759283,48.74037728,7.46999979019165,89395748918,6.0
3.2160000801086426,208.4283447265625,119.5,55.74755698,48.74048084,7.989999771118164,89396753099,6.0
3.2160000801086426,208.2403564453125,119.80000305175781,55.74751841,48.74059612,8.529999732971191,89397758382,6.0
3.2160000801086426,208.06866455078125,120.69999694824219,55.74747786,48.74070548,8.449999809265137,89398755619,6.0
3.2160000801086426,208.1927490234375,121.0,55.74744043,48.7408158,8.069999694824219,89399752451,6.0
3.2160000801086426,208.376708984375,121.19999694824219,55.74740265,48.74092152,7.849999904632568,89400755681,4.0
3.2160000801086426,208.5426025390625,121.19999694824219,55.74736686,48.74102577,7.630000114440918,89401753937,4.0
3.2160000801086426,208.89215087890625,121.4000015258789,55.74733088,48.74112613,7.510000228881836,89402755465,4.0
3.2160000801086426,208.8731689453125,121.30000305175781,55.74729576,48.74122388,7.28000020980835,89403752086,4.0
3.2160000801086426,209.3084716796875,121.30000305175781,55.74725864,48.74132278,7.409999847412109,89404751351,6.0
3.2160000801086426,209.3160400390625,120.9000015258789,55.74722745,48.74142847,7.480000019073486,89405755694,6.0
3.2160000801086426,209.38494873046875,120.69999694824219,55.74719284,48.74152878,7.380000114440918,89406752862,6.0
3.2160000801086426,209.80615234375,120.5999984741211,55.74715719,48.74163203,7.550000190734863,89407750052,6.0
3.2160000801086426,209.90447998046875,120.69999694824219,55.74712554,48.74173538,7.53000020980835,89408762684,6.0
3.2160000801086426,210.1591796875,120.80000305175781,55.74709273,48.74183817,7.329999923706055,89409747975,6.0
3.2160000801086426,210.4139404296875,121.30000305175781,55.74706166,48.74193411,6.900000095367432,89410748955,6.0
3.2160000801086426,211.07916259765625,121.80000305175781,55.7470298,48.74202675,6.630000114440918,89411755353,6.0
3.2160000801086426,211.6024169921875,121.5,55.74699959,48.74211378,6.210000038146973,89412763303,4.0
